Soft Monotonic + L2,Monotonic + L2,L2
0.71176368848396,0.7131183654538158,0.7185517013347884
0.7209704614575747,0.7284649590014771,0.7308300615059324
0.7849926615147352,0.7954090510114823,0.7969087735032947
0.6492443538691931,0.6563844757075042,0.6488139359097412
0.5862982472179968,0.5933833340527591,0.5886768582564295
0.6616142281114997,0.667866287526952,0.6639152131925945
0.7342544048452864,0.7361251945688423,0.7352580260782117
0.6907935581277315,0.7013852722181853,0.7032817282909017
0.7274917726743102,0.7283025971478448,0.7361727922729387
0.7030834853301592,0.7039341765856822,0.7108679385934639
0.7208677483826996,0.7269526174488185,0.7375003623645778
0.6278363833606483,0.6275153636551744,0.6298184995074176
0.7408995835901682,0.7369889652967956,0.7471665988177952
0.7921137151713831,0.7891053967041359,0.7984875047416012
0.7429659817935055,0.7422121653922815,0.7425868481099038
0.6510456278024028,0.6599145329557617,0.6594802943263552
0.7174970779799672,0.7255878469314974,0.7208950932952619
0.7177566198831259,0.7231504369482841,0.7239957898071168
0.678355455184181,0.681074107816174,0.6824055667248772
0.8096742761641047,0.8087482608183018,0.8112487022910695
0.6804147929061821,0.6853176134581274,0.684676315502789
0.6732844437514303,0.6717801478984136,0.6847626196715256
0.7288701265329306,0.7304028645420165,0.734031661122161
0.7133979549245539,0.7211382666158929,0.7200679330504842
0.5899440102604755,0.6037184867954564,0.601101199286047
0.7088698808155739,0.7104563501002581,0.7143661960083179
0.7916793412232601,0.7926024751440128,0.8021852577169091
0.6802318570221408,0.6798482964028659,0.6829920903073741
0.7623636415917053,0.7630188886639868,0.7638682551815077
0.7528184290105381,0.7607932727320206,0.764490460840794
0.6385242999064427,0.6477764925880998,0.6370828175831327
0.7400411732261502,0.7457789374227021,0.7499149616226277
0.7567301259939226,0.7647848019700558,0.7621372333099756
0.6035650147473622,0.6034658135828251,0.6083263745863536
0.7816677130984011,0.7979271653745202,0.7834087280358446
0.7229720881443312,0.7280892059597064,0.7314792476514909
0.7586642217916831,0.7575679233924856,0.7657538173424132
0.6900128823006798,0.6903753862338771,0.7036379826347786
0.7403400417631452,0.7421309135263503,0.7426706043352342
0.750617845247397,0.7519701277597284,0.7651642099772735
0.6492467698051292,0.6626121904274327,0.659112459034446
0.8368060367981013,0.8378524042813748,0.8475106638878649
0.6964755229077025,0.7028995362115477,0.6968337569003278
0.7370341932002424,0.7357266371216079,0.751486679448562
0.6558527595875588,0.6648612264583379,0.6614861524733326
0.6701705220356453,0.6758143279145379,0.6750696332980344
0.7979232280966003,0.8102908861990795,0.8080993871222586
0.6885386972551375,0.6941720876567526,0.6940238077911931
0.708964739141373,0.7077799046742657,0.7155243443237721
0.7214760421032057,0.7239081875631652,0.7293745884792681
0.6551936756028495,0.665824272298922,0.6726718609406985
0.7025291254050184,0.7051908676971178,0.7049869226562682
0.6922223445171498,0.6980479736271477,0.6985803992877432
0.6717317373053996,0.6739840872308384,0.682185826889068
0.5813510464170129,0.5906067163326939,0.5867611301785672
0.7193094471104114,0.7220345582211128,0.7287136905696444
0.7356903646935014,0.7374545491862579,0.7335411337644038
0.6600797870941301,0.6598010305422405,0.6667283087114018
0.7263818874356385,0.7288621571182843,0.7361789450646988
0.6973687817276475,0.701936697643588,0.702797546357247
0.7675080528694452,0.7643830564173943,0.7774390225238257
0.7430583688784449,0.7428886517881554,0.7530612961470942
0.5858761172839069,0.5906398512286632,0.5961422037437432
0.6670083027945976,0.6714825862822734,0.6754409363446502
0.7214742437184667,0.7242406183821626,0.7318772967967299
0.8571798408377991,0.8578672734098955,0.8664290507198874
0.5872007181919987,0.5895581067696269,0.5928386802095053
0.6439351572563755,0.645053669463123,0.6556618218616115
0.7823684431055191,0.7956982497251956,0.7845704283401728
0.6347141181410031,0.6423635113370553,0.6388479992972872
0.7371988231346924,0.7434876349356364,0.744835407879313
0.7615212098009237,0.766873259473149,0.7601643639289972
0.6405490640512876,0.6545875395748824,0.65614514356701
0.8094858949225896,0.8074298623094669,0.8264804925090989
0.7888947930945851,0.7902450237806857,0.7952511164009087
