Monotonic,L2,Elastic Net,SVM,Inner-selected
0.6913296651095451,0.6964039438510856,0.6554774816127682,0.6270990590922091,0.6643977073516947
0.6803561535287654,0.674026120276148,0.666361440427907,0.6170131711291506,0.6699625990209875
0.7718405323071988,0.7730757769912374,0.7532149871316872,0.7368335175832085,0.7536724242978254
0.6945860205994213,0.7074363091846937,0.6628572348171586,0.6810876069343835,0.6756929006992984
0.7460698793963664,0.7454137069040597,0.7280299252974858,0.6950057507334753,0.7280598401090088
0.716894176229701,0.7153166786747348,0.6910672872334579,0.6664407430550996,0.6924787673356269
0.6175468163143224,0.6173746586543735,0.5773891775836482,0.5682679945157566,0.5933714746145761
0.6094327088602463,0.6056027259327318,0.6084211871462062,0.545594179929726,0.606774787203896
0.700513724279746,0.6951716573769559,0.6804778677243427,0.6393772122534348,0.6780199218866417
0.5926575163654823,0.5848155892384475,0.6037597601171346,0.5429911655171505,0.5824323290333621
0.7506000363015167,0.7563092262129126,0.7625974780692584,0.7200872670854385,0.7520664264922866
0.7062738266521796,0.7186489496178267,0.6969789962910901,0.6831089925675076,0.7047999127183965
0.6580413038501604,0.6591855967978275,0.6388752370792973,0.6115442911710207,0.6468057276993461
0.7401286340908055,0.7364644886775134,0.712970468571294,0.6774086347110412,0.7116284813857895
0.7029131665010898,0.7138519430334591,0.6968185015220677,0.650825371047187,0.6896431051509867
0.665879215908715,0.659755524362037,0.6357931316954526,0.6380363264004056,0.6472146427137424
0.6930029057647402,0.6781952487172024,0.6705734447779641,0.6650919464790712,0.6783894857632251
0.620302865373688,0.6203181171016371,0.6097148525809473,0.5842575464241847,0.6136211545744472
0.6854181594814824,0.6901783081887248,0.6326499545955531,0.6229339593486083,0.659422032420842
0.8146913319893476,0.8208769739144457,0.8015686207366726,0.7600852670511442,0.8022588755709434
0.6089240411575146,0.5988559009825118,0.5967657023506797,0.5486581827333071,0.5929772027734473
0.6480684841305898,0.6489183321135813,0.6158207723203653,0.6068643500365223,0.6249302327364037
0.633273923454181,0.6322602497601502,0.6157259208072259,0.5644989948582385,0.6092778199350734
0.5653111760019612,0.571757695965813,0.5732453900464138,0.5522763205315517,0.5628778224518579
0.5957308846718188,0.593249927346516,0.5788348635177499,0.5683170212840383,0.5874069975140032
0.5616061374560729,0.5717526478396943,0.5268178752654024,0.5219855791873041,0.5404105888215713
0.6755284717091968,0.6719085977670014,0.6596624557761466,0.6222242592152999,0.6578579755367572
0.7544684673540897,0.7573248578026547,0.7362879084510292,0.7134170010008551,0.7399717801814221
0.8084865377738606,0.8124831594331299,0.8099307990472684,0.7710435200538639,0.8068890427531763
0.6887622108623807,0.6890407025476633,0.6726576726761334,0.6684313895083275,0.6768580884739425
0.7025268597443106,0.6976404038106618,0.7138675065928642,0.6837106627801722,0.7032238991046617
0.6612104911394783,0.6635143661925275,0.6278116905841443,0.6032149456473584,0.646134600902908
0.7277547411096287,0.729096001264674,0.7352601655050379,0.6951048223945108,0.7275166426603153
0.7197271571434664,0.7257854038949129,0.7003388433596813,0.6619042862652955,0.7031044719934818
0.7021027226851633,0.6984065579041769,0.6786692198564225,0.6568654361190864,0.6676522398356526
0.5693735482343678,0.5602752165551538,0.5270297142962611,0.48474785164546325,0.5436320298671138
0.7447860657662712,0.7465892131633368,0.7084539441931,0.7119083523545596,0.7242408357091074
0.8012126680042648,0.8134241576389686,0.7949455814506584,0.7480691356582915,0.7901904138889432
0.6965276297455145,0.697383916067347,0.6557827708356068,0.6234875725574264,0.6614746484917728
0.7043596290696157,0.7093857994315702,0.7027051682833059,0.6704549211558181,0.7011882538193847
0.7365226076875493,0.7458221796080515,0.7114228021886313,0.6862898238864854,0.7116975244154422
0.6047051308866493,0.6136058899820511,0.5571589580100637,0.5683483605736289,0.5746049101886288
0.6536182954771422,0.6471301260089161,0.6538364068372344,0.5805216102303327,0.6505562032353259
0.7498443815668467,0.7424646863676685,0.7426490803143592,0.6954548527695334,0.7293719368089517
0.7174336267377495,0.7295590725070547,0.6730064330925326,0.6717610143327362,0.6962713347087907
0.7135049440025569,0.7124832059843118,0.6685656113746975,0.6437656186245951,0.6804404585862073
0.7272134557063052,0.7318661965257756,0.7031653884153141,0.664157653970304,0.7086739909811918
0.787272525661391,0.7957291246115124,0.7964399223013744,0.7440779214628231,0.7815697249722485
0.7590552526196956,0.7663475210632172,0.7373241937515749,0.704453112025687,0.7394898086012216
0.7524385563992135,0.7559566504424468,0.7372961384775767,0.7184421869463935,0.7453244697685291
0.6872642598547309,0.6932970282891947,0.66831484305639,0.6221915031708353,0.6680894018484754
0.7516081290421133,0.7712810570158012,0.712779586729459,0.723766197569692,0.7307842897459702
0.6592862231896832,0.6582629867674858,0.5954954233875627,0.607984443714951,0.6181034252443669
0.6175023570070892,0.6207204934074259,0.6178867125571311,0.5972580292899747,0.6123068162124239
0.7588152078344463,0.7622203539389432,0.7320991279181183,0.7122650913592061,0.736112997556808
0.614515786798402,0.615515339205653,0.5843497702752428,0.5935689834364203,0.5956174570943781
0.7606428786334799,0.7613084972590825,0.754393410804037,0.6954965716149873,0.7445576881994974
0.7808430252657947,0.7832834011344796,0.7768785953042457,0.7446325095481983,0.7729881810430761
0.807725855520494,0.8132599145434589,0.777606133586818,0.7594725745902727,0.7836190032655663
0.6787072767830401,0.6721480989394455,0.6177134430646634,0.6036404903942091,0.6300791485239887
0.693297688373533,0.6968468980983922,0.6953562181289621,0.6426531060325359,0.6842159276590973
0.6578766806824285,0.6633771503274082,0.6672582137210521,0.6004582020811837,0.6555124970486017
0.7595938251222666,0.7606868359562159,0.7374541199569463,0.7097222914379075,0.7469784255386851
0.8003086797156639,0.7973055262178561,0.7677055852334342,0.7593413161147717,0.7876876748739429
0.6343894738107625,0.6335593856358912,0.6268534657044637,0.6081370491737875,0.6256538099304734
0.7122993039782607,0.7135097929426888,0.6927225070944029,0.6630771898340305,0.6933096702082765
0.5869963158075421,0.5800581790622759,0.5443802144116551,0.5236665345663273,0.5629273591095132
0.7714251318460141,0.775572959277394,0.7609326047508249,0.7357864218854774,0.7621280878304719
0.6867435104577961,0.6841147544669253,0.7078320560239254,0.6514760159729013,0.6840757432501754
0.7289362219104164,0.7295605483210681,0.7027126375556698,0.6723754897293381,0.6992857325408796
0.7287438145797045,0.7325948495015722,0.701905037391052,0.6710016786524516,0.7151612703317537
0.6564119088090056,0.6610342866516214,0.6435568379299675,0.5884550086727599,0.6372629043399556
0.7924810122499709,0.7846110588984365,0.7391384249988642,0.7340653346755968,0.7522757223375096
0.7050745068668612,0.704926842563271,0.6428180623658657,0.6508000810071639,0.6683051517835832
0.6690197538260593,0.6843470917612606,0.6715640210841425,0.6451438356700796,0.6585616983913757
0.7379914572194985,0.7332858003282897,0.6960708893464145,0.6698660839323957,0.7060950537552381
0.7167704865875385,0.7264261930944355,0.645407722517264,0.6450491836004292,0.6812111942925321
