repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violations
4,2,3,L2,0,"{""lambda"": 0.001}",0.81,66,21,
4,2,4,L2,0,"{""lambda"": 0.001}",0.6277777777777778,60,21,
4,2,5,L2,0,"{""lambda"": 0.001}",0.75,78,21,
4,2,1,L2,1,"{""lambda"": 0.01}",0.5246031746031745,33,21,
4,2,2,L2,1,"{""lambda"": 0.01}",0.7277777777777779,35,21,
4,2,3,L2,1,"{""lambda"": 0.01}",0.81,31,21,
4,2,4,L2,1,"{""lambda"": 0.01}",0.6683333333333333,32,21,
4,2,5,L2,1,"{""lambda"": 0.01}",0.8111111111111111,34,21,
4,2,1,L2,2,"{""lambda"": 0.1}",0.503051948051948,16,21,
4,2,2,L2,2,"{""lambda"": 0.1}",0.8711111111111112,18,21,
4,2,3,L2,2,"{""lambda"": 0.1}",0.7433333333333334,16,21,
4,2,4,L2,2,"{""lambda"": 0.1}",0.71,17,21,
4,2,5,L2,2,"{""lambda"": 0.1}",0.8,18,21,
4,2,1,L2,3,"{""lambda"": 1.0}",0.521031746031746,11,21,
4,2,2,L2,3,"{""lambda"": 1.0}",0.8711111111111112,11,21,
4,2,3,L2,3,"{""lambda"": 1.0}",0.7833333333333332,10,21,
4,2,4,L2,3,"{""lambda"": 1.0}",0.81,11,21,
4,2,5,L2,3,"{""lambda"": 1.0}",0.8599999999999999,11,21,
4,2,1,L2,4,"{""lambda"": 10.0}",0.521031746031746,10,21,
4,2,2,L2,4,"{""lambda"": 10.0}",0.8761904761904762,10,21,
4,2,3,L2,4,"{""lambda"": 10.0}",0.7533333333333332,10,21,
4,2,4,L2,4,"{""lambda"": 10.0}",0.81,10,21,
4,2,5,L2,4,"{""lambda"": 10.0}",0.8711111111111112,10,21,
4,2,1,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.5214646464646464,5478,21,
4,2,2,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.5311111111111111,4357,20,
4,2,3,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.7433333333333334,5377,21,
4,2,4,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.6277777777777778,5540,21,
4,2,5,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.75,6368,21,
4,2,1,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.5214646464646464,8204,20,
4,2,2,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.49777777777777776,6333,20,
4,2,3,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.7544444444444445,7652,21,
4,2,4,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.6277777777777778,8855,21,
4,2,5,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.75,8957,20,
